GEMEINDE_COMUNE_DE; GEMEINDE_COMUNE_IT; CODE_STRASSE_VIA; STRASSE_VIA_DE; STRASSE_VIA_IT; 
Gais; Gais; 174; IM PFARRGRUND; IM PFARRGRUND; 
Gais; Gais; 50; IN DER LAHN; ALLA FRANA; 
Gais; Gais; 171; INDUSTRIEZONE; ZONA INDUSTRIALE; 
Gais; Gais; 120; JOHANNESSTRASSE; VIA SAN GIOVANNI; 
Gais; Gais; 280; JOHANN-MADER-WEG; VIA JOHANN MADER; 
Gais; Gais; 60; KEHLBURGER STRASSE; VIA KEHLBURG; 
Gais; Gais; 270; KLAPFERWEG; VIA KLAPF; 
Gais; Gais; 173; KRÄMERANGER; KRÄMERANGER; 
Gais; Gais; 260; KREUZBICHLSTRASSE; VIA KREUZBICHL; 
Gais; Gais; 0; LANEBACH; LANA DI GAIS; 
Gais; Gais; 65; LAUBMOOS; LAUBMOOS; 
Gais; Gais; 70; LÖFFLERWEG; VIA LOVELLO; 
Gais; Gais; 80; LÜTZELBUCHER STRASSE; VIA LÜTZELBUCH; 
Gais; Gais; 90; MITTERBERG; MEZZOMONTE; 
Gais; Gais; 175; MOARGREIT; MOARGREIT; 
Gais; Gais; 410; MOARMOOS; MOARMOOS; 
Gais; Gais; 390; MOORWEG; VIA MOOR; 
Gais; Gais; 0; MÜHLBACH; RIOMOLINO; 
Gais; Gais; 95; MÜHLERZONE; ZONA MÜHLER; 
Gais; Gais; 100; MÜHLWEG; VIA DEI MOLINI; 
Gais; Gais; 105; NEURAUTWEG; VIA NEURAUT; 
Gais; Gais; 172; PRANTERANGER; PRANTERANGER; 
Gais; Gais; 310; SCHLÖSSLSTRASSE; VIA AL CASTELLO; 
Gais; Gais; 110; SCHLOSS-NEUHAUS-STR.; VIA CASTEL NEUHAUS; 
Gais; Gais; 47; SPORTZONE; ZONA SPORTIVA; 
Gais; Gais; 290; ST.-MARGARETHEN-WEG; VIA S.MARGHERITA; 
Gais; Gais; 330; ST.-VALENTIN-STRASSE; VIA S.VALENTINO; 
Gais; Gais; 130; TALFRIEDENSTRASSE; VIA TALFRIEDEN; 
Gais; Gais; 320; TAUFERER-STRASSE; VIA TAUFERS; 
Gais; Gais; 0; TESSELBERG; MONTASSILONE; 
Gais; Gais; 140; ULRICH-VON-T.-STR.; V.ULRICH VON TAUFERS; 
Gais; Gais; 150; UNTERGASSE; VICOLO DI SOTTO; 
Gais; Gais; 350; WALLBURGWEG; VIA CASTELLIERE; 
Gais; Gais; 340; WEIDACHSTRASSE; VIA WEIDACH; 
Gais; Gais; 165; WIESENGRUND; WIESENGRUND; 
Gais; Gais; 160; WIESENWEG; VIA DEI PRATI; 
Gais; Gais; 170; WINDSCHARWEG; VIA CIMA DEL VENTO; 
Gais; Gais; 370; WOLKENSTEINWEG; VIA WOLKENSTEIN; 
Gargazon; Gargazzone; 10; ANDREAS-HOFER-STR.; VIA ANDREAS HOFER; 
Gargazon; Gargazzone; 20; ASCHLBACHSTR.; VIA RIO ESCHIO; 
Gargazon; Gargazzone; 30; BAHNHOFSTR.; VIA STAZIONE; 
Gargazon; Gargazzone; 40; BERGSTR.; VICOLO AL MONTE; 
Gargazon; Gargazzone; 50; FELDWEG; VICOLO DEI CAMPI; 
Gargazon; Gargazzone; 60; GARTENSTR.; VIA GIARDINI; 
Gargazon; Gargazzone; 70; GEMEINDEPLATZ; PIAZZA MUNICIPIO; 
Gargazon; Gargazzone; 75; GEWERBEZONE MITTERLING; ZONA PRODUTTIVA MITTERLING; 
Gargazon; Gargazzone; 150; KREUZACKERWEG; VIA KREUZACKER; 
Gargazon; Gargazzone; 80; MÜHLGRABEN; VIA MOLINI; 
Gargazon; Gargazzone; 90; REICHSSTRASSE; VIA NAZIONALE; 
Gargazon; Gargazzone; 100; ROMSTR.; VIA ROMA; 
Gargazon; Gargazzone; 95; RUNSTNERWEG; VIA RUNSTNER; 
Gargazon; Gargazzone; 110; VÖRANERWEG; VIA VERANO; 
Gargazon; Gargazzone; 120; WALDWEG; VICOLO DEL BOSCO; 
Gargazon; Gargazzone; 130; WEINGARTERWEG; VIA WEINGARTER; 
Gargazon; Gargazzone; 140; WINKLERWEG; VIA WINKLER; 
Glurns; Glorenza; 360; AM MÜHLBACH; VIA MÜHLBACH; 
Glurns; Glorenza; 350; AUENWEG; VIA AUEN; 
Glurns; Glorenza; 10; BISCHOF-JOSEF-GRASSER-STR; VIA VESCOVO JOSEF GRASSER; 
Glurns; Glorenza; 20; DAMMWEG; VIA DELL'ARGINE; 
Glurns; Glorenza; 30; ERLENWEG; VIA ONTANI; 
Glurns; Glorenza; 40; ETSCHDAMM; LUNGO ADIGE; 
Glurns; Glorenza; 50; FALATSCHWEG; VIA FALATSCH; 
Glurns; Glorenza; 60; FLORASTRASSE; VIA FLORA; 
Glurns; Glorenza; 70; GERBERGASSE; VIA CONCIAPELLI; 
Glurns; Glorenza; 90; GRAF-TRAPP-GASSE; VIA CONTE TRAPP; 
Glurns; Glorenza; 380; HAASGASSE; VIA HAAS; 
Glurns; Glorenza; 100; IM WINKEL; IM WINKEL; 
Glurns; Glorenza; 110; ISCHGLWEG; VIA ISCHGL; 
Glurns; Glorenza; 300; KOHLPLATZLWEG; VIA KOHLPLATZL; 
Glurns; Glorenza; 120; KUGELGASSE; KUGELGASSE; 
Glurns; Glorenza; 130; LAATSCHERWEG; VIA LAUDES; 
Glurns; Glorenza; 140; LAUBENGASSE; VIA DEI PORTICI; 
Glurns; Glorenza; 150; MALSERSTRASSE; VIA MALLES; 
Glurns; Glorenza; 160; MAX-VALIER-STR.; VIA MAX VALIER; 
Glurns; Glorenza; 170; MOOSANGERWEG; VIA MOOSANGER; 
Glurns; Glorenza; 390; NEUWIESENWEG; VIA NEUWIESEN; 
Glurns; Glorenza; 190; PUNISTRASSE; VIA PUNI; 
Glurns; Glorenza; 310; RATHAUSPLATZ; PIAZZA MUNICIPIO; 
Glurns; Glorenza; 240; SILBERGASSE; VIA DELL'ARGENTO; 
Glurns; Glorenza; 250; SÖLESWEG; VIA SÖLES; 
Glurns; Glorenza; 320; ST.-ANTON-WEG; VIA SANT'ANTONIO; 
Glurns; Glorenza; 200; ST.-CHRISTOPHORUS-STR.; VIA S.CRISTOFORO; 
Glurns; Glorenza; 210; ST.-LORENZ-WEG; VIA S.LORENZO; 
Glurns; Glorenza; 220; ST.-MARTIN-WEG; VIA S.MARTINO; 
Glurns; Glorenza; 230; ST.-PANKRATIUS-GASSE; VIA S.PANCRAZIO; 
Glurns; Glorenza; 260; STADTPLATZ; PIAZZA DELLA CITTA'; 
Glurns; Glorenza; 270; TREI; TREI; 
Glurns; Glorenza; 370; TUCHBLEICHPLATZ; PIAZZA TUCHBLEICH; 
Glurns; Glorenza; 340; UNTERER ETSCHDAMM; LUNGO ADIGE INFERIORE; 
Glurns; Glorenza; 280; WIDUMPLATZ; PIAZZA DELLA CANONICA; 
Glurns; Glorenza; 330; WIESENWEG; VIA DEI PRATI; 
Latsch; Laces; 120; A.HOFERSTRASSE; VIA A.HOFER; 
Latsch; Laces; 310; A.SCHULERSTRASSE; VIA A.SCHULER; 
Latsch; Laces; 810; ÄUELEWEG; VIA ISCHIETTA; 
Latsch; Laces; 610; AUERGASSE; VIA AUER; 
Latsch; Laces; 20; AUWEG; VIA ISCHIETTA; 
Latsch; Laces; 30; BADWEG; VIA BAGNI; 
Latsch; Laces; 40; BAHNHOFSTRASSE; VIA STAZIONE; 
Latsch; Laces; 50; BINDERGASSE; VIA BOTTAI; 
Latsch; Laces; 55; BLEIBICHL; BLEIBICHL; 
Latsch; Laces; 410; BRUNNENWEG; VIA DELLA FONTANA; 
Latsch; Laces; 60; BÜHELGASSE; VIA S.MARIA IN COLLE; 
Latsch; Laces; 620; ERLENWEG; VIA D'ONTANI; 
Latsch; Laces; 70; ETSCHWEG; VIA ADIGE; 
Latsch; Laces; 820; FALLEGGERWEG; VIA FALLEGG; 
Latsch; Laces; 73; FEUCHTGASSE; VIA FEUCHTGASSE; 
Latsch; Laces; 830; FRISCHENGASSE; VIA FRISCHEN; 
Latsch; Laces; 840; GANSWIRTSWEG; VIA ALBERGO DELL'OCA; 
Latsch; Laces; 80; GERBERGASSE; VIA CONCIAPELLI; 
Latsch; Laces; 630; GRAF HENDLSTRASSE; VIA CONTE HENDL; 
Latsch; Laces; 200; GRAF V.MOHRWEG; VIA CONTE V.MOHR; 
Latsch; Laces; 240; H.PEGGERSTRASSE; VIA H.PEGGER; 
Latsch; Laces; 290; H.SAGERGASSE; VIA H.SAGER; 
Latsch; Laces; 10; H.V.ANNABERGWEG; VIA H.V.ANNABERG; 
Latsch; Laces; 640; HACKLGASSE; VIA HACKL; 
Latsch; Laces; 90; HAUPTPLATZ; PIAZZA PRINCIPALE; 
Latsch; Laces; 100; HAUPTSTRASSE; VIA CENTRALE; 
Latsch; Laces; 110; HERRENGASSE; VIA SIGNORI; 
Latsch; Laces; 850; HOFERGASSE; VIA HOFER; 
Latsch; Laces; 130; HOFGASSE; VIA MASO; 
Latsch; Laces; 870; HOLZBRUGGWEG; VIA PONTE DEL LEGNO; 
Latsch; Laces; 860; HOLZGASSE; VIA DEL LEGNO; 
Latsch; Laces; 140; INDUSTRIEZONE; ZONA INDUSTRIALE; 
Latsch; Laces; 150; JAUFENGASSE; VIA GIOVO; 
Latsch; Laces; 420; KAPELLWEG; VIA DELLA CAPELLA; 
Latsch; Laces; 430; KARPOFORUSWEG; VIA CARPOFORO; 
Latsch; Laces; 440; KIRCHWEG; VIA DELLA CHIESA; 
Latsch; Laces; 160; KLOSTERGASSE; VIA DEL CONVENTO; 
Latsch; Laces; 450; KREISCHTEGGWEG; VIA KREISCHTEGG; 
Latsch; Laces; 165; KREUZBICHL; KREUZBICHL; 
Latsch; Laces; 650; KRUMMWEG; VIA STORTA; 
Latsch; Laces; 170; KUGELGASSE; VIA BOCCE; 
Latsch; Laces; 660; LAHNWEG; VIA DELLA FRANA; 
Latsch; Laces; 180; LAURINWEG; VIA LAURIN; 
Latsch; Laces; 670; LUAMWEG; VIA ARGILLA; 
Latsch; Laces; 190; MARKTSTRASSE; VIA MERCATO; 
Latsch; Laces; 210; MONTANIWEG; VIA MONTANI; 
Latsch; Laces; 220; MOOSWEG; VIA MOOS; 
Latsch; Laces; 680; MÖSLWEG; VIA DELLA PALLUDE; 
Latsch; Laces; 230; MÜHLRAIN; VIA MOLINO; 
Latsch; Laces; 880; MÜHLWEG; VIA DEI MOLINI; 
Latsch; Laces; 890; NIBELUNGENSTRASSE; VIA DEI NIBELUNGI; 
Latsch; Laces; 75; O. FURTER WEG; VIA O. FURTER; 
Latsch; Laces; 900; OBERMONTANIWEG; VIA MONTANI DI SOPRA; 
Latsch; Laces; 460; OBERMÜHLWEG; VIA MOLINO DI SOPRA; 
Latsch; Laces; 470; PARNOLWEG; VIA PARNOL; 
Latsch; Laces; 480; PFATSCHWEG; VIA PFATSCH; 
Latsch; Laces; 250; PINAUDWEG; VIA PINAUD; 
Latsch; Laces; 260; PLAFATWEG; VIA PLAFAT; 
Latsch; Laces; 910; PLATZERGASSE; VIA PLATZER; 
Latsch; Laces; 690; PLATZL; PIAZZETTA; 
Latsch; Laces; 920; PLIMASTRASSE; VIA PLIMA; 
Latsch; Laces; 490; PLURWEG; VIA PLUR; 
Latsch; Laces; 265; PUINTWEG; VIA PUINT; 
Latsch; Laces; 270; QUELLENWEG; VIA SORGENTE; 
Latsch; Laces; 930; RAINWEG; VIA RAIN; 
Latsch; Laces; 280; REICHSSTRASSE; VIA NAZIONALE; 
Latsch; Laces; 162; ROMAN-KÖHLE-WEG; VIA ROMAN-KÖHLE; 
Latsch; Laces; 700; SCHANZENSTRASSE; VIA SCHANZEN; 
Latsch; Laces; 300; SCHIESSTANDWEG; VIA TIRO A SEGNO; 
Latsch; Laces; 710; SCHLOßSTRASSE; VIA DEL CASTELLO; 
Latsch; Laces; 500; SCHULWEG; VIA DELLA SCUOLA; 
Latsch; Laces; 940; SCHWAIGERWEG; VIA SCHWAIG; 
Latsch; Laces; 320; SEILBAHNWEG; VIA FUNIVIA; 
Latsch; Laces; 330; SPORTPLATZWEG; VIA CAMPO SPORTIVO; 
Latsch; Laces; 510; ST.JOHANNWEG; VIA S.GIOVANNI; 
Latsch; Laces; 390; ST.MARTIN; SAN MARTINO; 
Latsch; Laces; 520; ST.MEDARDUSWEG; VIA S.MEDARDO; 
Latsch; Laces; 720; TISSERWEG; VIA TISS; 
Latsch; Laces; 730; TÖNIEGGASSE; VIA TÖNIEGG; 
Latsch; Laces; 350; TÖRLWEG; VIA DELLA PORTA; 
Latsch; Laces; 740; TSCHANDERLEWEG; VIA TSCHANDERLE; 
Latsch; Laces; 360; VALTNEIDWEG; VIA VALTNEID; 
Latsch; Laces; 365; VERMOIWEG; VIA VERMOI; 
Latsch; Laces; 950; VIGILIUSSTRASSE; VIA VIGILIO; 
Latsch; Laces; 750; VINSCHGAUERSTRASSE; VIA VAL VENOSTA; 
Latsch; Laces; 960; VORHÖFE; MASETTI DI FUORI; 
Latsch; Laces; 760; WEIHERWEG; VIA LAGHETTO; 
Latsch; Laces; 970; WIDUMGASSE; VIA DELLA CANONICA; 
Latsch; Laces; 370; WIESENWEG; VIA PRATI; 
Latsch; Laces; 380; ZAFIGWEG; VIA ZAFIG; 
Algund; Lagundo; 1; ALTE LANDSTRASSE; STRADA VECCHIA; 
Algund; Lagundo; 0; ASCHBACH; RIOLAGUNDO; 
Algund; Lagundo; 2; B. LEITER-STR.; VIA B. LEITER; 
Algund; Lagundo; 3; BRAUHAUS-STR.; VIA BIRRERIA; 
Algund; Lagundo; 20; BREITOFEN-WEG; VIA BREITOFEN; 
Algund; Lagundo; 4; ETZENRICHT-STR.; VIA ETZENRICHT; 
Algund; Lagundo; 21; HANDWERKERZONE; ZONA ARTIGIANALE; 
Algund; Lagundo; 31; HANS-GAMPER-PLATZ; PIAZZA HANS GAMPER; 
Algund; Lagundo; 27; HUEBENWEG; VIA HUEBEN; 
Algund; Lagundo; 12; IV.NOVEMBER-STR.; VIA IV NOVEMBRE; 
Algund; Lagundo; 5; JOSEF WEINGARTNERSTR.; VIA JOSEF WEINGARTNER; 
Algund; Lagundo; 30; KIRCHPLATZ; PIAZZA DELLA CHIESA; 
Algund; Lagundo; 8; L.V.COMINI-WEG; VIA L.V.COMINI; 
Algund; Lagundo; 6; LANGGASSE; VIA LUNGA; 
Algund; Lagundo; 7; LAURINSTR.; VIA LAURIN; 
Algund; Lagundo; 25; LEITENWEG; VIA LEITEN; 
Algund; Lagundo; 23; MAIR-IM-KORN-STRASSE; VIA-MAIR-IM-KORN; 
Algund; Lagundo; 9; MARKTGASSE; VIA MERCATO; 
Algund; Lagundo; 28; MATHIAS-LADURNER-STR.; VIA MATHIAS LADURNER; 
Algund; Lagundo; 0; MITTERPLARS; PLARS DI MEZZO; 
Algund; Lagundo; 11; NÖRDER-STR.; VIA TRAMONTANA; 
Algund; Lagundo; 0; OBERPLARS; PLARS DI SOPRA; 
Algund; Lagundo; 13; PENDLER-WEG; VIA PENDLER; 
Algund; Lagundo; 14; PETER THALGUTER-STR.; VIA PETER THALGUTER; 
Algund; Lagundo; 22; ROSENGARTENSTRASSE; VIA ROSENGARTEN; 
Algund; Lagundo; 15; SCHIESSTANDSTR.; VIA BERSAGLIO; 
Algund; Lagundo; 24; ST.-HIPPOLYT-STRASSE; VIA-S.-IPPOLITO; 
Algund; Lagundo; 16; ST.JOSEF-STR.; VIA S.GIUSEPPE; 
Algund; Lagundo; 26; ST.-KASSIAN-WEG; VIA S.CASSIANO; 
Algund; Lagundo; 17; STEINACH-STR.; VIA STEINACH; 
Algund; Lagundo; 18; STENIZER-WEG; VIA STENIZER; 
Algund; Lagundo; 29; UNTERGANDLWEG; VIA UNTERGANDL; 
Algund; Lagundo; 0; VELLAU; VELLOI; 
Algund; Lagundo; 19; VINSCHGAUER-STR.; VIA VENOSTA; 
Lajen; Laion; 0; ALBIONS; ALBIONS; 
Lajen; Laion; 53; ALTER LAJENER WEG; vecchia  via LAION; 
Lajen; Laion; 18; BÄCKNGANGL; BÄCKNGANGL; 
Lajen; Laion; 51; BAHNHOFSTRASSE; via  STAZIONE; 
Lajen; Laion; 13; BERGWEG; BERGWEG; 
Lajen; Laion; 52; BURGSTALL-WEG; via  BURGSTALL; 
Lajen; Laion; 4; DORFPLATZ; piazza  CENTRALE; 
Lajen; Laion; 0; FREINS; FRAINA; 
Lajen; Laion; 14; FREINSER STRASSE; via  FREINS; 
Lajen; Laion; 101; GEWERBEZONE PONTIVES; ZONA ARTIGIANALE PONTIVES; 
Lajen; Laion; 7; GORNEGG-WEG; via  GORNEGG; 
Lajen; Laion; 8; HANDWERKERZONE AM GORNEGG; ZONA ARTIGIANALE AM GORNEGG; 
Lajen; Laion; 16; HUEBER-PFLASTER; HUEBER-PFLASTER; 
Lajen; Laion; 5; KASSEROL-WEG; via  KASSEROL; 
Lajen; Laion; 15; KESSELWEG; KESSELWEG; 
Lajen; Laion; 3; KIRCHGASSE; KIRCHGASSE; 
Lajen; Laion; 2; KIRCHPLATZ; piazza  PARROCCHIA; 
Lajen; Laion; 11; MITTERWEG; MITTERWEG; 
Lajen; Laion; 10; NASSENWEG; NASSENWEG; 
Lajen; Laion; 0; RIED; NOVALE; 
Lajen; Laion; 6; SCHIEßSTAND-WEG; via  SCHIEßSTAND; 
Lajen; Laion; 0; ST.PETER; S.PIETRO; 
Lajen; Laion; 0; TANIRZ; TANURZA; 
Lajen; Laion; 9; TROJER-ANGER; TROJER-ANGER; 
Lajen; Laion; 0; TSCHÖFAS; CEVES; 
Lajen; Laion; 12; TSCHÖFERER WEG; via  TSCHÖFAS; 
Lajen; Laion; 1; WALTHER-VON-DER-VOGELWEIDE-STR.; via  WALTHER VON DER VOGELWEIDE; 
Lajen; Laion; 17; WASSERBÜHL-WEG; via  WASSERBÜHL; 
Leifers; Laives; 5; A. - DIAZ - STRASSE; VIA A. DIAZ; 
Leifers; Laives; 12; A. - HOFER - STRASSE; VIA A. HOFER; 
Leifers; Laives; 51; A. - MANZONI - STRASSE; VIA A. MANZONI; 
Leifers; Laives; 20; A. - MEUCCI - STRASSE; VIA A. MEUCCI; 
Leifers; Laives; 24; A. - NOBEL - STRASSE; VIA A. NOBEL; 
Leifers; Laives; 54; A. - ROSMINI - STRASSE; VIA A. ROSMINI; 
Leifers; Laives; 55; A. - THALER - STRASSE; VIA A. THALER; 
Leifers; Laives; 60; ALDO-MORO-STRASSE; VIA ALDO MORO; 
Leifers; Laives; 35; ALPINISTRASSE; VIA DEGLI ALPINI; 
Leifers; Laives; 7; B. - FRANKLIN - STRASSE; VIA B. FRANKLIN; 
Leifers; Laives; 1; B.- CAIROLI - STRASSE; VIA B. CAIROLI; 
Leifers; Laives; 44; BACHSTRASSE; VIA DEL RIO; 
Leifers; Laives; 31; BAHNHOFSTRASSE; VIA STAZIONE; 
Leifers; Laives; 68; BRANTENBACHSTRASSE; VIA RIO VALLARSA; 
Leifers; Laives; 21; BREITENBERGSTRASSE; VIA MONTELARGO; 
Leifers; Laives; 38; BRENNERSTRASSE; VIA BRENNERO; 
Leifers; Laives; 2; D. - CHIESA - STRASSE; VIA D. CHIESA; 
Leifers; Laives; 4; DANTE - STRASSE; VIA DANTE; 
Leifers; Laives; 40; DOLOMITENSTRASSE; VIA DOLOMITI; 
Leifers; Laives; 3; F. - CRISPI - STRASSE; VIA F. CRISPI; 
Leifers; Laives; 11; F. - GUELLA - STRASSE; VIA F. GUELLA; 
Leifers; Laives; 14; F. - INNERHOFER - STRASSE; VIA F. INNERHOFER; 
Leifers; Laives; 45; F. - SCHILLER - STRASSE; VIA F. SCHILLER; 
Leifers; Laives; 46; F. - SCHUBERT - STRASSE; VIA F. SCHUBERT; 
Leifers; Laives; 6; F.- FILZI - STRASSE; VIA F. FILZI; 
Leifers; Laives; 8; FUCHSERSTRASSE; VIA FUCHSER; 
Leifers; Laives; 36; G. - BORSI - STRASSE; VIA G. BORSI; 
Leifers; Laives; 9; G. - GARIBALDI - STRASSE; VIA G. GARIBALDI; 
Leifers; Laives; 42; G. - MANCI - STRASSE; VIA G. MANCI; 
Leifers; Laives; 17; G. - MARCONI - STRASSE; VIA G. MARCONI; 
Leifers; Laives; 52; G. - PASCOLI - STRASSE; VIA G. PASCOLI; 
Leifers; Laives; 27; G. - ROSSINI - STRASSE; VIA G. ROSSINI; 
Leifers; Laives; 48; G. - VERDI - STRASSE; VIA G. VERDI; 
Leifers; Laives; 66; GALIZIENSTRASSE; VIA GALIZIA; 
Leifers; Laives; 67; GEWERBEZONE WURZER; ZONA PRODUTTIVA VURZA; 
Leifers; Laives; 64; HANDWERKERSTRASSE; VIA DELL'ARTIGIANATO; 
Leifers; Laives; 62; HILBERHOFSTRASSE; VIA MASO HILBER; 
Leifers; Laives; 18; HÖFESTRASSE; VIA MASI; 
Leifers; Laives; 25; J. - NOLDIN - STRASSE; VIA J. NOLDIN; 
Leifers; Laives; 15; J.-F.-KENNEDY-STRASSE; VIA J. F. KENNEDY; 
Leifers; Laives; 10; J.-W.-VON-GOETHE-STRASSE; VIA J. W. VON GOETHE; 
Leifers; Laives; 61; KAN.-MICHAEL-GAMPER-STR.; VIA KAN. MICHAEL GAMPER; 
Leifers; Laives; 23; L. - NEGRELLI - STRASSE; VIA L. NEGRELLI; 
Leifers; Laives; 16; LICHTENSTEINSTRASSE; VIA LICHTENSTEIN; 
Leifers; Laives; 41; M. - LONGON - STRASSE; VIA M. LONGON; 
Leifers; Laives; 58; M.-MONTESSORI-STRASSE; VIA M. MONTESSORI; 
Leifers; Laives; 29; N. - SAURO - STRASSE; VIA N. SAURO; 
Leifers; Laives; 13; O. - HUBER - STRASSE; VIA O. HUBER; 
Leifers; Laives; 19; P. - MAYR - STRASSE; VIA P. MAYR; 
Leifers; Laives; 53; P. - ROSEGGER - STRASSE; VIA P. ROSEGGER; 
Leifers; Laives; 32; PFATTNERSTRASSE; VIA VADENA; 
Leifers; Laives; 56; R. - WAGNER - STRASSE; VIA R. WAGNER; 
Leifers; Laives; 43; RENNERHOFSTRASSE; VIA MASO RENNER; 
Leifers; Laives; 39; ROSENGARTENSTRASSE; VIA CATINACCIO; 
Leifers; Laives; 37; S.-G.-BOSCO-STRASSE; VIA S. G. BOSCO; 
Leifers; Laives; 63; SCHULDURCHGANG; PASSAGGIO ZONA SCOLASTICA; 
Leifers; Laives; 50; SEITNERSTRASSE; VIA LA COSTA; 
Leifers; Laives; 57; ST. JAKOBSTRASSE; VIA SAN GIACOMO; 
Leifers; Laives; 28; ST. PETERSIEDLUNG; RIONE S. PIETRO; 
Leifers; Laives; 47; STEINMANNSTRASSE; VIA STEINMANN; 
Leifers; Laives; 59; TOALERWEG; VIA DELLE PART; 
Leifers; Laives; 30; UNTERBERGSTRASSE; VIA SOTTOMONTE; 
Leifers; Laives; 34; VENEDIGERSTRASSE; VIA VENEZIA; 
Leifers; Laives; 22; W.-A.-MOZART - STRASSE; VIA W. A. MOZART; 
Leifers; Laives; 33; WEINBERGSTRASSE; VIA DEI VIGNETI; 
Leifers; Laives; 26; WEISSENSTEINERSTRASSE; VIA PIETRALBA; 
Leifers; Laives; 49; WURZERSTRASSE; VIA VURZA; 
Lana; Lana; 10; ACKPFEIF; ACQUAVIVA; 
Lana; Lana; 20; AICHBERGWEG; MONTE ROVERE; 
Lana; Lana; 800; AICHHOLZER WEG; VIA AICHHOLZER; 
Lana; Lana; 30; AICHWEG; VIA DELLE QUERCIE; 
Lana; Lana; 35; ALTER WALLFAHRTSWEG; VIA DELLE ROGAZIONI; 
Lana; Lana; 40; AM GRIES; VIA GRIES; 
Lana; Lana; 50; ANDREAS-HOFER-STRAßE; VIA ANDREAS HOFER; 
Lana; Lana; 60; ANGERWEG; VICOLO FRUTTETI; 
Lana; Lana; 70; AUSSERDORFER WEG; VIA AUSSERDORFER; 
Lana; Lana; 810; BADLWEG; VIA DEI BAGNI; 
Lana; Lana; 996; BINDERWEG; VIA BOTTAI; 
Lana; Lana; 80; BLUMENSTRAßE; VIA DEI FIORI; 
Lana; Lana; 90; BOZNER STRAßE; VIA BOLZANO; 
Lana; Lana; 100; BRANDISWAALWEG; PASS. BRANDIS; 
Lana; Lana; 110; BRANDISWEG; VIA BRANDIS; 
Lana; Lana; 120; BRAUNSBERGER WEG; VICOLO BRAUNSBERG; 
Lana; Lana; 820; BRÜNNLERWEG; VIA BRÜNNLER; 
Lana; Lana; 1002; DR.-J.-KÖLLENSPERGER-STRAßE; VIA DR. J. KÖLLENSPERGER; 
Lana; Lana; 320; DR.-J.-WEINGARTNER-STRAßE; VIA DR. J. WEINGARTNER; 
Lana; Lana; 1000; DR.-R.-STAFFLER-STRAßE; VIA DR. R. STAFFLER; 
Lana; Lana; 130; EGGER-LIENZ-STRAßE; VIA EGGER LIENZ; 
Lana; Lana; 135; ERLENWEG; VICOLO ONTANI; 
Lana; Lana; 140; ERZH.-EUGEN-STRAßE; VIA ARCIDUCA EUGENIO; 
Lana; Lana; 150; FALSCHAUERDAMM; VIA VALSURA; 
Lana; Lana; 160; FELDGATTERWEG; VIA FELDGATTER; 
Lana; Lana; 830; FELDWEG; VIA DEI PRATI; 
Lana; Lana; 970; FRANZ-HÖFLER-STRAßE; VIA FRANZ HÖFLER; 
Lana; Lana; 780; FRANZ-V.-DEFREGGER-STRAßE; VIA FRANZ V. DEFREGGER; 
Lana; Lana; 240; G.-MARCONI-STRAßE; VIA GUGLIELMO MARCONI; 
Lana; Lana; 170; GAMPENSTRAßE; VIA PALADE; 
Lana; Lana; 180; GARTENSTRAßE; VIA GIARDINI; 
Lana; Lana; 190; GAULPROMENADE; PASSEGGIATA GOLA; 
Lana; Lana; 200; GILMANNWEG; VIA GILMANN; 
Lana; Lana; 210; GOLDEGGSTRAßE; VIA GOLDEGG; 
Lana; Lana; 220; GREITENWEG; VIA GREITEN; 
Lana; Lana; 45; GRIESPLATZ; PIAZZA GRIES; 
Lana; Lana; 250; HANDWERKER STRAßE; VIA ARTIGIANI; 
Lana; Lana; 990; HAUGENSTRAßE; VIA HAUGEN; 
Lana; Lana; 260; HIRZERSTRAßE; VIA MONTE CERVINA; 
Lana; Lana; 995; HOFANGERWEG; VIA HOFANGER; 
Lana; Lana; 1003; HOFMANNPLATZ; PIAZZA HOFMANN; 
Lana; Lana; 270; IFINGERSTRAßE; VICOLO IVIGNA; 
Lana; Lana; 280; INDUSTRIESTRAßE; ZONA INDUSTRIALE; 
Lana; Lana; 998; ING.-LUIS-ZUEGG-STRAßE; VIA ING. LUIS ZUEGG; 
Lana; Lana; 290; JAUFENSTRAßE; VIA GIOVI; 
Lana; Lana; 840; JOCHWEG; VIA JOCH; 
Lana; Lana; 300; JOHANN-KRAVOGL-STRAßE; VIA JOHANN KRAVOGL; 
Lana; Lana; 310; JOHANN-TRIBUS-PLATZ; PIAZZA JOHANN TRIBUS; 
Lana; Lana; 1001; JOSEF-AIGNER-STRAßE; VIA JOSEF-AIGNER; 
Lana; Lana; 330; KAPUZINERSTRAßE; VIA CAPPUCCINI; 
Lana; Lana; 850; KIRCHHOFER WEG; VIA KIRCHHOF; 
Lana; Lana; 340; KIRCHWEG; VIA DELLA CHIESA; 
Lana; Lana; 350; KREUZWIESENWEG; VICOLO KREUZWIESEN; 
Lana; Lana; 360; LAHNSTRAßE; VIA DELLA RENA; 
Lana; Lana; 370; LÄNDGASSE; VIA LÄND; 
Lana; Lana; 380; LAUGENGASSE; VICOLO MONTE LUCO; 
Lana; Lana; 390; LAURINWEG; VIA LAURIN; 
Lana; Lana; 400; LEONARDO-DA-VINCI-STRAßE; VIA LEONARDO DA VINCI; 
